ID,PARENT_KEY_ID,PO_ITEM_POS,CURRENCY_CODE,GROSS_AMOUNT,NET_AMOUNT,TAX_AMOUNT
02BD2137-0890-1EEA-A6C2-BB55C1979533,02BD2137-0890-1EEA-A6C2-BB55C1979031,10,EUR,16.66,14,2.66
02BD2137-0890-1EEA-A6C2-BB55C1979534,02BD2137-0890-1EEA-A6C2-BB55C1979031,20,EUR,5208.63,4377,831.63
02BD2137-0890-1EEA-A6C2-BB55C1979535,02BD2137-0890-1EEA-A6C2-BB55C1979031,30,EUR,772.31,649,123.31
02BD2137-0890-1EEA-A6C2-BB55C1979536,02BD2137-0890-1EEA-A6C2-BB55C1979031,40,EUR,16.66,14,2.66
02BD2137-0890-1EEA-A6C2-BB55C1979537,02BD2137-0890-1EEA-A6C2-BB55C1979031,50,EUR,3472.42,2918,554.42
02BD2137-0890-1EEA-A6C2-BB55C1979538,02BD2137-0890-1EEA-A6C2-BB55C1979031,60,EUR,772.31,649,123.31
02BD2137-0890-1EEA-A6C2-BB55C1979539,02BD2137-0890-1EEA-A6C2-BB55C1979031,70,EUR,24.99,21,3.99
02BD2137-0890-1EEA-A6C2-BB55C1979540,02BD2137-0890-1EEA-A6C2-BB55C1979031,80,EUR,1736.21,1459,277.21
02BD2137-0890-1EEA-A6C2-BB55C1979541,02BD2137-0890-1EEA-A6C2-BB55C1979032,10,JPY,59.5,50,9.5
02BD2137-0890-1EEA-A6C2-BB55C1979542,02BD2137-0890-1EEA-A6C2-BB55C1979032,20,JPY,283.22,238,45.22
02BD2137-0890-1EEA-A6C2-BB55C1979543,02BD2137-0890-1EEA-A6C2-BB55C1979032,30,JPY,35700,30000,5700
02BD2137-0890-1EEA-A6C2-BB55C1979544,02BD2137-0890-1EEA-A6C2-BB55C1979032,40,JPY,89.25,75,14.25
02BD2137-0890-1EEA-A6C2-BB55C1979545,02BD2137-0890-1EEA-A6C2-BB55C1979032,50,JPY,141.61,119,22.61
02BD2137-0890-1EEA-A6C2-BB55C1979546,02BD2137-0890-1EEA-A6C2-BB55C1979032,60,JPY,35700,30000,5700
02BD2137-0890-1EEA-A6C2-BB55C1979547,02BD2137-0890-1EEA-A6C2-BB55C1979033,10,DKK,3567.62,2998,569.62
02BD2137-0890-1EEA-A6C2-BB55C1979548,02BD2137-0890-1EEA-A6C2-BB55C1979033,20,DKK,1616.02,1358,258.02
02BD2137-0890-1EEA-A6C2-BB55C1979549,02BD2137-0890-1EEA-A6C2-BB55C1979033,30,DKK,3567.62,2998,569.62
02BD2137-0890-1EEA-A6C2-BB55C1979550,02BD2137-0890-1EEA-A6C2-BB55C1979034,10,CAD,642.6,540,102.6
02BD2137-0890-1EEA-A6C2-BB55C1979551,02BD2137-0890-1EEA-A6C2-BB55C1979034,20,CAD,38.08,32,6.08
02BD2137-0890-1EEA-A6C2-BB55C1979552,02BD2137-0890-1EEA-A6C2-BB55C1979034,30,CAD,1959.93,1647,312.93
02BD2137-0890-1EEA-A6C2-BB55C1979553,02BD2137-0890-1EEA-A6C2-BB55C1979034,40,CAD,642.6,540,102.6
02BD2137-0890-1EEA-A6C2-BB55C1979554,02BD2137-0890-1EEA-A6C2-BB55C1979034,50,CAD,38.08,32,6.08
02BD2137-0890-1EEA-A6C2-BB55C1979555,02BD2137-0890-1EEA-A6C2-BB55C1979034,60,CAD,653.31,549,104.31
02BD2137-0890-1EEA-A6C2-BB55C1979556,02BD2137-0890-1EEA-A6C2-BB55C1979034,70,CAD,963.9,810,153.9
02BD2137-0890-1EEA-A6C2-BB55C1979557,02BD2137-0890-1EEA-A6C2-BB55C1979035,10,EUR,653.31,549,104.31
02BD2137-0890-1EEA-A6C2-BB55C1979558,02BD2137-0890-1EEA-A6C2-BB55C1979035,20,EUR,32.09,26.97,5.12
02BD2137-0890-1EEA-A6C2-BB55C1979559,02BD2137-0890-1EEA-A6C2-BB55C1979035,30,EUR,1888.53,1587,301.53
02BD2137-0890-1EEA-A6C2-BB55C1979560,02BD2137-0890-1EEA-A6C2-BB55C1979035,40,EUR,653.31,549,104.31
02BD2137-0890-1EEA-A6C2-BB55C1979561,02BD2137-0890-1EEA-A6C2-BB55C1979036,10,USD,16.64,13.98,2.66
02BD2137-0890-1EEA-A6C2-BB55C1979562,02BD2137-0890-1EEA-A6C2-BB55C1979036,20,USD,1306.62,1098,208.62
02BD2137-0890-1EEA-A6C2-BB55C1979563,02BD2137-0890-1EEA-A6C2-BB55C1979036,30,USD,1306.62,1098,208.62
02BD2137-0890-1EEA-A6C2-BB55C1979564,02BD2137-0890-1EEA-A6C2-BB55C1979036,40,USD,24.95,20.97,3.98
02BD2137-0890-1EEA-A6C2-BB55C1979565,02BD2137-0890-1EEA-A6C2-BB55C1979036,50,USD,1306.62,1098,208.62
02BD2137-0890-1EEA-A6C2-BB55C1979566,02BD2137-0890-1EEA-A6C2-BB55C1979036,60,USD,1306.62,1098,208.62
02BD2137-0890-1EEA-A6C2-BB55C1979567,02BD2137-0890-1EEA-A6C2-BB55C1979036,70,USD,8.32,6.99,1.33
02BD2137-0890-1EEA-A6C2-BB55C1979568,02BD2137-0890-1EEA-A6C2-BB55C1979036,80,USD,1306.62,1098,208.62
02BD2137-0890-1EEA-A6C2-BB55C1979569,02BD2137-0890-1EEA-A6C2-BB55C1979036,90,USD,1959.93,1647,312.93
02BD2137-0890-1EEA-A6C2-BB55C1979570,02BD2137-0890-1EEA-A6C2-BB55C1979037,10,USD,609.28,512,97.28
02BD2137-0890-1EEA-A6C2-BB55C1979571,02BD2137-0890-1EEA-A6C2-BB55C1979037,20,USD,31.77,26.7,5.07
02BD2137-0890-1EEA-A6C2-BB55C1979572,02BD2137-0890-1EEA-A6C2-BB55C1979037,30,USD,188.02,158,30.02
02BD2137-0890-1EEA-A6C2-BB55C1979573,02BD2137-0890-1EEA-A6C2-BB55C1979037,40,USD,1218.56,1024,194.56
02BD2137-0890-1EEA-A6C2-BB55C1979574,02BD2137-0890-1EEA-A6C2-BB55C1979037,50,USD,31.77,26.7,5.07
02BD2137-0890-1EEA-A6C2-BB55C1979575,02BD2137-0890-1EEA-A6C2-BB55C1979037,60,USD,188.02,158,30.02
02BD2137-0890-1EEA-A6C2-BB55C1979576,02BD2137-0890-1EEA-A6C2-BB55C1979037,70,USD,1218.56,1024,194.56
02BD2137-0890-1EEA-A6C2-BB55C1979577,02BD2137-0890-1EEA-A6C2-BB55C1979038,10,EUR,10.7,8.99,1.71
02BD2137-0890-1EEA-A6C2-BB55C1979578,02BD2137-0890-1EEA-A6C2-BB55C1979038,20,EUR,107.1,90,17.1
02BD2137-0890-1EEA-A6C2-BB55C1979579,02BD2137-0890-1EEA-A6C2-BB55C1979038,30,EUR,1486.31,1249,237.31
02BD2137-0890-1EEA-A6C2-BB55C1979580,02BD2137-0890-1EEA-A6C2-BB55C1979038,40,EUR,10.7,8.99,1.71
02BD2137-0890-1EEA-A6C2-BB55C1979581,02BD2137-0890-1EEA-A6C2-BB55C1979038,50,EUR,53.55,45,8.55
02BD2137-0890-1EEA-A6C2-BB55C1979582,02BD2137-0890-1EEA-A6C2-BB55C1979038,60,EUR,4458.93,3747,711.93
02BD2137-0890-1EEA-A6C2-BB55C1979583,02BD2137-0890-1EEA-A6C2-BB55C1979039,10,ARS,106.74,89.7,17.04
02BD2137-0890-1EEA-A6C2-BB55C1979584,02BD2137-0890-1EEA-A6C2-BB55C1979039,20,ARS,1428,1200,228
02BD2137-0890-1EEA-A6C2-BB55C1979585,02BD2137-0890-1EEA-A6C2-BB55C1979039,30,ARS,1998.01,1679,319.01
02BD2137-0890-1EEA-A6C2-BB55C1979586,02BD2137-0890-1EEA-A6C2-BB55C1979039,40,ARS,106.74,89.7,17.04
02BD2137-0890-1EEA-A6C2-BB55C1979587,02BD2137-0890-1EEA-A6C2-BB55C1979039,50,ARS,1428,1200,228
02BD2137-0890-1EEA-A6C2-BB55C1979588,02BD2137-0890-1EEA-A6C2-BB55C1979039,60,ARS,1998.01,1679,319.01
02BD2137-0890-1EEA-A6C2-BB55C1979589,02BD2137-0890-1EEA-A6C2-BB55C1979039,70,ARS,71.16,59.8,11.36
02BD2137-0890-1EEA-A6C2-BB55C1979590,02BD2137-0890-1EEA-A6C2-BB55C1979039,80,ARS,2142,1800,342
02BD2137-0890-1EEA-A6C2-BB55C1979591,02BD2137-0890-1EEA-A6C2-BB55C1979039,90,ARS,3996.02,3358,638.02
02BD2137-0890-1EEA-A6C2-BB55C1979592,02BD2137-0890-1EEA-A6C2-BB55C1979040,10,EUR,1259.02,1058,201.02
02BD2137-0890-1EEA-A6C2-BB55C1979593,02BD2137-0890-1EEA-A6C2-BB55C1979040,20,EUR,653.31,549,104.31
02BD2137-0890-1EEA-A6C2-BB55C1979594,02BD2137-0890-1EEA-A6C2-BB55C1979040,30,EUR,21.4,17.98,3.42
02BD2137-0890-1EEA-A6C2-BB55C1979595,02BD2137-0890-1EEA-A6C2-BB55C1979041,10,JPY,2023,1700,323
02BD2137-0890-1EEA-A6C2-BB55C1979596,02BD2137-0890-1EEA-A6C2-BB55C1979041,20,JPY,130.9,110,20.9
02BD2137-0890-1EEA-A6C2-BB55C1979597,02BD2137-0890-1EEA-A6C2-BB55C1979042,10,EUR,2316.93,1947,369.93
02BD2137-0890-1EEA-A6C2-BB55C1979598,02BD2137-0890-1EEA-A6C2-BB55C1979042,20,EUR,24.99,21,3.99
02BD2137-0890-1EEA-A6C2-BB55C1979599,02BD2137-0890-1EEA-A6C2-BB55C1979042,30,EUR,1736.21,1459,277.21
02BD2137-0890-1EEA-A6C2-BB55C1979600,02BD2137-0890-1EEA-A6C2-BB55C1979042,40,EUR,1544.62,1298,246.62
02BD2137-0890-1EEA-A6C2-BB55C1979601,02BD2137-0890-1EEA-A6C2-BB55C1979043,10,JPY,6069,5100,969
02BD2137-0890-1EEA-A6C2-BB55C1979602,02BD2137-0890-1EEA-A6C2-BB55C1979043,20,JPY,65.45,55,10.45
02BD2137-0890-1EEA-A6C2-BB55C1979603,02BD2137-0890-1EEA-A6C2-BB55C1979043,30,JPY,8207.43,6897,1310.43
02BD2137-0890-1EEA-A6C2-BB55C1979604,02BD2137-0890-1EEA-A6C2-BB55C1979043,40,JPY,6069,5100,969
02BD2137-0890-1EEA-A6C2-BB55C1979605,02BD2137-0890-1EEA-A6C2-BB55C1979043,50,JPY,65.45,55,10.45
02BD2137-0890-1EEA-A6C2-BB55C1979606,02BD2137-0890-1EEA-A6C2-BB55C1979044,10,JPY,59.5,50,9.5
02BD2137-0890-1EEA-A6C2-BB55C1979607,02BD2137-0890-1EEA-A6C2-BB55C1979044,20,JPY,283.22,238,45.22
02BD2137-0890-1EEA-A6C2-BB55C1979608,02BD2137-0890-1EEA-A6C2-BB55C1979044,30,JPY,35700,30000,5700
02BD2137-0890-1EEA-A6C2-BB55C1979609,02BD2137-0890-1EEA-A6C2-BB55C1979044,40,JPY,59.5,50,9.5
02BD2137-0890-1EEA-A6C2-BB55C1979610,02BD2137-0890-1EEA-A6C2-BB55C1979044,50,JPY,141.61,119,22.61
02BD2137-0890-1EEA-A6C2-BB55C1979611,02BD2137-0890-1EEA-A6C2-BB55C1979044,60,JPY,17850,15000,2850
02BD2137-0890-1EEA-A6C2-BB55C1979612,02BD2137-0890-1EEA-A6C2-BB55C1979044,70,JPY,59.5,50,9.5
02BD2137-0890-1EEA-A6C2-BB55C1979613,02BD2137-0890-1EEA-A6C2-BB55C1979044,80,JPY,424.83,357,67.83
02BD2137-0890-1EEA-A6C2-BB55C1979614,02BD2137-0890-1EEA-A6C2-BB55C1979044,90,JPY,35700,30000,5700
02BD2137-0890-1EEA-A6C2-BB55C1979615,02BD2137-0890-1EEA-A6C2-BB55C1979045,10,EUR,11900,10000,1900
02BD2137-0890-1EEA-A6C2-BB55C1979616,02BD2137-0890-1EEA-A6C2-BB55C1979045,20,EUR,712.81,599,113.81
02BD2137-0890-1EEA-A6C2-BB55C1979617,02BD2137-0890-1EEA-A6C2-BB55C1979045,30,EUR,235.62,198,37.62
02BD2137-0890-1EEA-A6C2-BB55C1979618,02BD2137-0890-1EEA-A6C2-BB55C1979046,10,ARS,603.33,507,96.33
02BD2137-0890-1EEA-A6C2-BB55C1979619,02BD2137-0890-1EEA-A6C2-BB55C1979046,20,ARS,464.1,390,74.1
02BD2137-0890-1EEA-A6C2-BB55C1979620,02BD2137-0890-1EEA-A6C2-BB55C1979047,10,CHF,1959.93,1647,312.93
02BD2137-0890-1EEA-A6C2-BB55C1979621,02BD2137-0890-1EEA-A6C2-BB55C1979047,20,CHF,1959.93,1647,312.93
02BD2137-0890-1EEA-A6C2-BB55C1979622,02BD2137-0890-1EEA-A6C2-BB55C1979047,30,CHF,30.94,26,4.94
02BD2137-0890-1EEA-A6C2-BB55C1979623,02BD2137-0890-1EEA-A6C2-BB55C1979047,40,CHF,1306.62,1098,208.62
02BD2137-0890-1EEA-A6C2-BB55C1979624,02BD2137-0890-1EEA-A6C2-BB55C1979048,10,ARS,3484.32,2928,556.32
02BD2137-0890-1EEA-A6C2-BB55C1979625,02BD2137-0890-1EEA-A6C2-BB55C1979048,20,ARS,4280.43,3597,683.43
02BD2137-0890-1EEA-A6C2-BB55C1979626,02BD2137-0890-1EEA-A6C2-BB55C1979048,30,ARS,39.27,33,6.27
02BD2137-0890-1EEA-A6C2-BB55C1979627,02BD2137-0890-1EEA-A6C2-BB55C1979048,40,ARS,3484.32,2928,556.32
02BD2137-0890-1EEA-A6C2-BB55C1979628,02BD2137-0890-1EEA-A6C2-BB55C1979048,50,ARS,1426.81,1199,227.81
02BD2137-0890-1EEA-A6C2-BB55C1979629,02BD2137-0890-1EEA-A6C2-BB55C1979048,60,ARS,26.18,22,4.18
02BD2137-0890-1EEA-A6C2-BB55C1979630,02BD2137-0890-1EEA-A6C2-BB55C1979048,70,ARS,1161.44,976,185.44
02BD2137-0890-1EEA-A6C2-BB55C1979631,02BD2137-0890-1EEA-A6C2-BB55C1979048,80,ARS,2853.62,2398,455.62
02BD2137-0890-1EEA-A6C2-BB55C1979632,02BD2137-0890-1EEA-A6C2-BB55C1979049,10,USD,535.49,449.99,85.5
02BD2137-0890-1EEA-A6C2-BB55C1979633,02BD2137-0890-1EEA-A6C2-BB55C1979049,20,USD,164.22,138,26.22
02BD2137-0890-1EEA-A6C2-BB55C1979634,02BD2137-0890-1EEA-A6C2-BB55C1979049,30,USD,711.62,598,113.62
02BD2137-0890-1EEA-A6C2-BB55C1979635,02BD2137-0890-1EEA-A6C2-BB55C1979049,40,USD,1070.98,899.98,171
02BD2137-0890-1EEA-A6C2-BB55C1979636,02BD2137-0890-1EEA-A6C2-BB55C1979049,50,USD,246.33,207,39.33
02BD2137-0890-1EEA-A6C2-BB55C1979637,02BD2137-0890-1EEA-A6C2-BB55C1979049,60,USD,711.62,598,113.62
02BD2137-0890-1EEA-A6C2-BB55C1979638,02BD2137-0890-1EEA-A6C2-BB55C1979049,70,USD,1070.98,899.98,171
02BD2137-0890-1EEA-A6C2-BB55C1979639,02BD2137-0890-1EEA-A6C2-BB55C1979049,80,USD,164.22,138,26.22
02BD2137-0890-1EEA-A6C2-BB55C1979640,02BD2137-0890-1EEA-A6C2-BB55C1979049,90,USD,1067.43,897,170.43
02BD2137-0890-1EEA-A6C2-BB55C1979641,02BD2137-0890-1EEA-A6C2-BB55C1979049,100,USD,1606.46,1349.97,256.49
02BD2137-0890-1EEA-A6C2-BB55C1979642,02BD2137-0890-1EEA-A6C2-BB55C1979050,10,USD,235.62,198,37.62
02BD2137-0890-1EEA-A6C2-BB55C1979643,02BD2137-0890-1EEA-A6C2-BB55C1979050,20,USD,1651.72,1388,263.72
02BD2137-0890-1EEA-A6C2-BB55C1979644,02BD2137-0890-1EEA-A6C2-BB55C1979050,30,USD,54.74,46,8.74
02BD2137-0890-1EEA-A6C2-BB55C1979645,02BD2137-0890-1EEA-A6C2-BB55C1979050,40,USD,235.62,198,37.62
02BD2137-0890-1EEA-A6C2-BB55C1979646,02BD2137-0890-1EEA-A6C2-BB55C1979050,50,USD,3303.44,2776,527.44
02BD2137-0890-1EEA-A6C2-BB55C1979647,02BD2137-0890-1EEA-A6C2-BB55C1979050,60,USD,54.74,46,8.74
02BD2137-0890-1EEA-A6C2-BB55C1979648,02BD2137-0890-1EEA-A6C2-BB55C1979050,70,USD,353.43,297,56.43
02BD2137-0890-1EEA-A6C2-BB55C1979649,02BD2137-0890-1EEA-A6C2-BB55C1979050,80,USD,4955.16,4164,791.16
02BD2137-0890-1EEA-A6C2-BB55C1979650,02BD2137-0890-1EEA-A6C2-BB55C1979050,90,USD,54.74,46,8.74
02BD2137-0890-1EEA-A6C2-BB55C1979651,02BD2137-0890-1EEA-A6C2-BB55C1979050,100,USD,353.43,297,56.43
02BD2137-0890-1EEA-A6C2-BB55C1979652,02BD2137-0890-1EEA-A6C2-BB55C1979051,10,PLN,1028.16,864,164.16
02BD2137-0890-1EEA-A6C2-BB55C1979653,02BD2137-0890-1EEA-A6C2-BB55C1979051,20,PLN,105.91,89,16.91
02BD2137-0890-1EEA-A6C2-BB55C1979654,02BD2137-0890-1EEA-A6C2-BB55C1979051,30,PLN,685.44,576,109.44
02BD2137-0890-1EEA-A6C2-BB55C1979655,02BD2137-0890-1EEA-A6C2-BB55C1979051,40,PLN,211.82,178,33.82
02BD2137-0890-1EEA-A6C2-BB55C1979656,02BD2137-0890-1EEA-A6C2-BB55C1979051,50,PLN,342.72,288,54.72
02BD2137-0890-1EEA-A6C2-BB55C1979657,02BD2137-0890-1EEA-A6C2-BB55C1979051,60,PLN,211.82,178,33.82
02BD2137-0890-1EEA-A6C2-BB55C1979658,02BD2137-0890-1EEA-A6C2-BB55C1979051,70,PLN,342.72,288,54.72
02BD2137-0890-1EEA-A6C2-BB55C1979659,02BD2137-0890-1EEA-A6C2-BB55C1979051,80,PLN,211.82,178,33.82
02BD2137-0890-1EEA-A6C2-BB55C1979660,02BD2137-0890-1EEA-A6C2-BB55C1979052,10,GBP,3566.43,2997,569.43
02BD2137-0890-1EEA-A6C2-BB55C1979661,02BD2137-0890-1EEA-A6C2-BB55C1979052,20,GBP,1017.45,855,162.45
02BD2137-0890-1EEA-A6C2-BB55C1979662,02BD2137-0890-1EEA-A6C2-BB55C1979052,30,GBP,139.23,117,22.23
02BD2137-0890-1EEA-A6C2-BB55C1979663,02BD2137-0890-1EEA-A6C2-BB55C1979052,40,GBP,1188.81,999,189.81
02BD2137-0890-1EEA-A6C2-BB55C1979664,02BD2137-0890-1EEA-A6C2-BB55C1979052,50,GBP,339.15,285,54.15
02BD2137-0890-1EEA-A6C2-BB55C1979665,02BD2137-0890-1EEA-A6C2-BB55C1979053,10,USD,16.64,13.98,2.66
02BD2137-0890-1EEA-A6C2-BB55C1979666,02BD2137-0890-1EEA-A6C2-BB55C1979053,20,USD,653.31,549,104.31
02BD2137-0890-1EEA-A6C2-BB55C1979667,02BD2137-0890-1EEA-A6C2-BB55C1979053,30,USD,1306.62,1098,208.62
02BD2137-0890-1EEA-A6C2-BB55C1979668,02BD2137-0890-1EEA-A6C2-BB55C1979053,40,USD,8.32,6.99,1.33
02BD2137-0890-1EEA-A6C2-BB55C1979669,02BD2137-0890-1EEA-A6C2-BB55C1979053,50,USD,1959.93,1647,312.93
02BD2137-0890-1EEA-A6C2-BB55C1979670,02BD2137-0890-1EEA-A6C2-BB55C1979054,10,JPY,17850,15000,2850
02BD2137-0890-1EEA-A6C2-BB55C1979671,02BD2137-0890-1EEA-A6C2-BB55C1979054,20,JPY,59.5,50,9.5
02BD2137-0890-1EEA-A6C2-BB55C1979672,02BD2137-0890-1EEA-A6C2-BB55C1979054,30,JPY,283.22,238,45.22
02BD2137-0890-1EEA-A6C2-BB55C1979673,02BD2137-0890-1EEA-A6C2-BB55C1979054,40,JPY,53550,45000,8550
02BD2137-0890-1EEA-A6C2-BB55C1979674,02BD2137-0890-1EEA-A6C2-BB55C1979054,50,JPY,59.5,50,9.5
02BD2137-0890-1EEA-A6C2-BB55C1979675,02BD2137-0890-1EEA-A6C2-BB55C1979054,60,JPY,283.22,238,45.22
02BD2137-0890-1EEA-A6C2-BB55C1979676,02BD2137-0890-1EEA-A6C2-BB55C1979054,70,JPY,53550,45000,8550
02BD2137-0890-1EEA-A6C2-BB55C1979677,02BD2137-0890-1EEA-A6C2-BB55C1979055,10,INR,460.53,387,73.53
02BD2137-0890-1EEA-A6C2-BB55C1979678,02BD2137-0890-1EEA-A6C2-BB55C1979055,20,INR,53.55,45,8.55
02BD2137-0890-1EEA-A6C2-BB55C1979679,02BD2137-0890-1EEA-A6C2-BB55C1979055,30,INR,460.53,387,73.53
02BD2137-0890-1EEA-A6C2-BB55C1979680,02BD2137-0890-1EEA-A6C2-BB55C1979056,10,CAD,642.6,540,102.6
02BD2137-0890-1EEA-A6C2-BB55C1979681,02BD2137-0890-1EEA-A6C2-BB55C1979056,20,CAD,57.12,48,9.12
02BD2137-0890-1EEA-A6C2-BB55C1979682,02BD2137-0890-1EEA-A6C2-BB55C1979056,30,CAD,653.31,549,104.31
02BD2137-0890-1EEA-A6C2-BB55C1979683,02BD2137-0890-1EEA-A6C2-BB55C1979056,40,CAD,642.6,540,102.6
02BD2137-0890-1EEA-A6C2-BB55C1979684,02BD2137-0890-1EEA-A6C2-BB55C1979056,50,CAD,38.08,32,6.08
02BD2137-0890-1EEA-A6C2-BB55C1979685,02BD2137-0890-1EEA-A6C2-BB55C1979056,60,CAD,653.31,549,104.31
02BD2137-0890-1EEA-A6C2-BB55C1979686,02BD2137-0890-1EEA-A6C2-BB55C1979056,70,CAD,963.9,810,153.9
02BD2137-0890-1EEA-A6C2-BB55C1979687,02BD2137-0890-1EEA-A6C2-BB55C1979056,80,CAD,19.04,16,3.04
02BD2137-0890-1EEA-A6C2-BB55C1979688,02BD2137-0890-1EEA-A6C2-BB55C1979057,10,EUR,2972.62,2498,474.62
02BD2137-0890-1EEA-A6C2-BB55C1979689,02BD2137-0890-1EEA-A6C2-BB55C1979057,20,EUR,21.4,17.98,3.42
02BD2137-0890-1EEA-A6C2-BB55C1979690,02BD2137-0890-1EEA-A6C2-BB55C1979057,30,EUR,107.1,90,17.1
02BD2137-0890-1EEA-A6C2-BB55C1979691,02BD2137-0890-1EEA-A6C2-BB55C1979057,40,EUR,4458.93,3747,711.93
02BD2137-0890-1EEA-A6C2-BB55C1979692,02BD2137-0890-1EEA-A6C2-BB55C1979057,50,EUR,10.7,8.99,1.71
02BD2137-0890-1EEA-A6C2-BB55C1979693,02BD2137-0890-1EEA-A6C2-BB55C1979057,60,EUR,107.1,90,17.1
02BD2137-0890-1EEA-A6C2-BB55C1979694,02BD2137-0890-1EEA-A6C2-BB55C1979058,10,EUR,61.88,52,9.88
02BD2137-0890-1EEA-A6C2-BB55C1979695,02BD2137-0890-1EEA-A6C2-BB55C1979058,20,EUR,2275.28,1912,363.28
02BD2137-0890-1EEA-A6C2-BB55C1979696,02BD2137-0890-1EEA-A6C2-BB55C1979058,30,EUR,1116.22,938,178.22
02BD2137-0890-1EEA-A6C2-BB55C1979697,02BD2137-0890-1EEA-A6C2-BB55C1979059,10,RUB,3403.4,2860,543.4
02BD2137-0890-1EEA-A6C2-BB55C1979698,02BD2137-0890-1EEA-A6C2-BB55C1979059,20,RUB,330.82,278,52.82
02BD2137-0890-1EEA-A6C2-BB55C1979699,02BD2137-0890-1EEA-A6C2-BB55C1979059,30,RUB,53.55,45,8.55
02BD2137-0890-1EEA-A6C2-BB55C1979700,02BD2137-0890-1EEA-A6C2-BB55C1979059,40,RUB,3403.4,2860,543.4
02BD2137-0890-1EEA-A6C2-BB55C1979701,02BD2137-0890-1EEA-A6C2-BB55C1979059,50,RUB,330.82,278,52.82
02BD2137-0890-1EEA-A6C2-BB55C1979702,02BD2137-0890-1EEA-A6C2-BB55C1979059,60,RUB,17.85,15,2.85
02BD2137-0890-1EEA-A6C2-BB55C1979703,02BD2137-0890-1EEA-A6C2-BB55C1979059,70,RUB,5105.1,4290,815.1
02BD2137-0890-1EEA-A6C2-BB55C1979704,02BD2137-0890-1EEA-A6C2-BB55C1979060,10,EUR,1428,1200,228
02BD2137-0890-1EEA-A6C2-BB55C1979705,02BD2137-0890-1EEA-A6C2-BB55C1979060,20,EUR,103.53,87,16.53
02BD2137-0890-1EEA-A6C2-BB55C1979706,02BD2137-0890-1EEA-A6C2-BB55C1979060,30,EUR,1638.63,1377,261.63
02BD2137-0890-1EEA-A6C2-BB55C1979707,02BD2137-0890-1EEA-A6C2-BB55C1979060,40,EUR,1428,1200,228
02BD2137-0890-1EEA-A6C2-BB55C1979708,02BD2137-0890-1EEA-A6C2-BB55C1979061,10,USD,116.62,98,18.62
02BD2137-0890-1EEA-A6C2-BB55C1979709,02BD2137-0890-1EEA-A6C2-BB55C1979061,20,USD,30.92,25.98,4.94
02BD2137-0890-1EEA-A6C2-BB55C1979710,02BD2137-0890-1EEA-A6C2-BB55C1979061,30,USD,116.62,98,18.62
02BD2137-0890-1EEA-A6C2-BB55C1979711,02BD2137-0890-1EEA-A6C2-BB55C1979061,40,USD,46.37,38.97,7.4
02BD2137-0890-1EEA-A6C2-BB55C1979712,02BD2137-0890-1EEA-A6C2-BB55C1979061,50,USD,116.62,98,18.62
02BD2137-0890-1EEA-A6C2-BB55C1979713,02BD2137-0890-1EEA-A6C2-BB55C1979061,60,USD,30.92,25.98,4.94
02BD2137-0890-1EEA-A6C2-BB55C1979714,02BD2137-0890-1EEA-A6C2-BB55C1979061,70,USD,58.31,49,9.31
02BD2137-0890-1EEA-A6C2-BB55C1979715,02BD2137-0890-1EEA-A6C2-BB55C1979061,80,USD,30.92,25.98,4.94
02BD2137-0890-1EEA-A6C2-BB55C1979716,02BD2137-0890-1EEA-A6C2-BB55C1979061,90,USD,174.93,147,27.93
02BD2137-0890-1EEA-A6C2-BB55C1979717,02BD2137-0890-1EEA-A6C2-BB55C1979062,10,USD,120.43,101.2,19.23
02BD2137-0890-1EEA-A6C2-BB55C1979718,02BD2137-0890-1EEA-A6C2-BB55C1979062,20,USD,596.19,501,95.19
02BD2137-0890-1EEA-A6C2-BB55C1979719,02BD2137-0890-1EEA-A6C2-BB55C1979062,30,USD,240.86,202.4,38.46
02BD2137-0890-1EEA-A6C2-BB55C1979720,02BD2137-0890-1EEA-A6C2-BB55C1979062,40,USD,397.46,334,63.46
02BD2137-0890-1EEA-A6C2-BB55C1979721,02BD2137-0890-1EEA-A6C2-BB55C1979062,50,USD,361.28,303.6,57.68
02BD2137-0890-1EEA-A6C2-BB55C1979722,02BD2137-0890-1EEA-A6C2-BB55C1979062,60,USD,397.46,334,63.46
02BD2137-0890-1EEA-A6C2-BB55C1979723,02BD2137-0890-1EEA-A6C2-BB55C1979062,70,USD,240.86,202.4,38.46
02BD2137-0890-1EEA-A6C2-BB55C1979724,02BD2137-0890-1EEA-A6C2-BB55C1979063,10,EUR,2854.81,2399,455.81
02BD2137-0890-1EEA-A6C2-BB55C1979725,02BD2137-0890-1EEA-A6C2-BB55C1979063,20,EUR,404.6,340,64.6
02BD2137-0890-1EEA-A6C2-BB55C1979726,02BD2137-0890-1EEA-A6C2-BB55C1979063,30,EUR,991.27,833,158.27
02BD2137-0890-1EEA-A6C2-BB55C1979727,02BD2137-0890-1EEA-A6C2-BB55C1979063,40,EUR,2854.81,2399,455.81
02BD2137-0890-1EEA-A6C2-BB55C1979728,02BD2137-0890-1EEA-A6C2-BB55C1979063,50,EUR,202.3,170,32.3
02BD2137-0890-1EEA-A6C2-BB55C1979729,02BD2137-0890-1EEA-A6C2-BB55C1979063,60,EUR,2973.81,2499,474.81
